,complains,age_group,tariff_plan,status,churn,frequency_of_sms_log,charge_amount_log,customer_value_sqrt,seconds_of_use_sqrt,frequency_of_use_sqrt,distinct_called_numbers_sqrt
2570,0.0,4.0,1.0,1.0,0.0,3.6888794541139363,1.6094379124341003,20.273134932713294,111.22050170719426,13.038404810405298,8.0
2571,0.0,2.0,2.0,1.0,0.0,4.919980925828125,1.6094379124341003,30.969824022748337,87.30979326513149,9.539392014169456,7.3484692283495345
2572,1.0,3.0,1.0,2.0,1.0,3.8066624897703196,0.0,15.903458743304865,43.12771730569565,7.937253933193772,5.830951894845301
2573,0.0,5.0,1.0,1.0,0.0,3.4011973816621555,0.6931471805599453,14.670889543582557,106.4894360957931,10.44030650891055,7.681145747868608
2574,0.0,3.0,1.0,1.0,0.0,4.007333185232471,1.6094379124341003,22.12419490060599,81.99390221229869,10.677078252031311,6.4031242374328485
2575,0.0,3.0,1.0,1.0,0.0,3.367295829986474,1.3862943611198906,16.227137763635337,61.196405123176966,6.164414002968976,5.5677643628300215
2576,1.0,3.0,1.0,2.0,1.0,3.6375861597263857,0.0,17.49514218290323,62.4099351065197,7.54983443527075,5.744562646538029
2577,0.0,4.0,1.0,2.0,1.0,4.143134726391533,0.0,15.356594674601528,56.32938842203065,7.745966692414834,6.928203230275509
2578,0.0,3.0,1.0,2.0,1.0,3.367295829986474,0.0,12.41933975700802,32.218007387174026,4.242640687119285,4.358898943540674
2579,0.0,4.0,1.0,1.0,0.0,3.367295829986474,1.3862943611198906,11.634001891008957,50.724747411889595,6.4031242374328485,4.795831523312719
2580,0.0,5.0,1.0,1.0,0.0,3.7612001156935624,1.6094379124341003,13.418084811179275,87.69264507357501,10.63014581273465,6.244997998398398
2581,0.0,4.0,1.0,2.0,1.0,3.6375861597263857,0.0,11.46298390472568,39.153543900903784,4.795831523312719,4.58257569495584
2582,0.0,5.0,1.0,1.0,0.0,3.4965075614664802,1.6094379124341003,8.181992422387104,35.25620512760839,4.47213595499958,4.358898943540674
2583,0.0,2.0,2.0,1.0,0.0,3.367295829986474,1.9459101490553132,30.025489171702098,130.3073290340954,15.937377450509228,9.848857801796104
2584,0.0,3.0,2.0,1.0,0.0,5.703782474656201,1.9459101490553132,38.93687198530462,88.7130204648675,11.489125293076057,7.0710678118654755
2585,0.0,3.0,1.0,1.0,0.0,3.4339872044851463,1.3862943611198906,17.573844200970942,67.9926466612383,9.899494936611665,6.708203932499369
2586,1.0,4.0,1.0,2.0,1.0,4.204692619390966,0.0,15.190457530963313,50.695167422546305,7.745966692414834,6.082762530298219
2587,0.0,2.0,1.0,1.0,0.0,5.318119993844216,1.3862943611198906,32.90030394996374,60.70420084310476,8.306623862918075,6.324555320336759
2588,0.0,3.0,2.0,1.0,0.0,5.402677381872279,1.6094379124341003,31.22306839501845,47.11687595755899,7.211102550927978,5.291502622129181
2589,0.0,5.0,1.0,1.0,0.0,4.07753744390572,1.3862943611198906,11.176761606118294,49.72926703662542,7.416198487095663,9.219544457292887
2590,0.0,3.0,1.0,2.0,0.0,3.6635616461296463,0.0,14.759403781996074,40.06245124802026,6.4031242374328485,4.898979485566356
2591,0.0,4.0,1.0,2.0,0.0,3.912023005428146,0.0,12.89961239727768,41.593268686170845,5.0990195135927845,4.47213595499958
2592,0.0,2.0,1.0,1.0,0.0,3.871201010907891,1.3862943611198906,17.592896293674897,46.151923036857305,6.928203230275509,5.477225575051661
2593,0.0,3.0,1.0,1.0,0.0,3.6109179126442243,1.3862943611198906,17.671445894436594,64.26507605223851,8.774964387392123,6.324555320336759
2594,0.0,3.0,1.0,1.0,0.0,4.04305126783455,1.3862943611198906,18.15709227822561,50.99019513592785,6.48074069840786,5.5677643628300215
2595,0.0,2.0,2.0,1.0,0.0,4.736198448394496,1.6094379124341003,29.051247821737366,85.42833253669417,12.529964086141668,7.681145747868608
2596,0.0,5.0,1.0,1.0,0.0,4.624972813284271,1.3862943611198906,17.374550353894055,99.18669265581951,13.674794331177344,7.54983443527075
2597,0.0,3.0,2.0,1.0,0.0,4.0943445622221,1.9459101490553132,19.71699774306423,61.30252849597641,7.810249675906654,6.0
2598,0.0,3.0,2.0,1.0,0.0,5.497168225293202,1.6094379124341003,34.43893145845266,72.76675064890557,7.483314773547883,5.196152422706632
2599,1.0,3.0,1.0,1.0,1.0,3.367295829986474,1.6094379124341003,14.460981986020174,48.91829923454004,5.916079783099616,4.898979485566356
2600,0.0,3.0,1.0,1.0,0.0,2.0794415416798357,0.0,13.916896205691843,63.835726674018524,8.18535277187245,2.0
2601,0.0,3.0,1.0,2.0,0.0,2.0794415416798357,0.0,6.359245238233858,17.46424919657298,2.449489742783178,1.4142135623730951
2602,0.0,3.0,1.0,1.0,0.0,5.846438775057725,0.0,38.32179536503998,46.45427859734774,7.483314773547883,3.3166247903554
2603,0.0,1.0,1.0,1.0,0.0,2.0794415416798357,0.0,16.017958671441253,62.473994589749104,7.874007874011811,4.69041575982343
2604,0.0,2.0,1.0,1.0,0.0,2.0794415416798357,0.0,11.328724553099523,45.803929962395145,7.3484692283495345,4.47213595499958
2605,0.0,3.0,1.0,1.0,0.0,2.9444389791664403,0.0,14.639672127476079,58.9915248150105,8.831760866327848,3.872983346207417
2606,0.0,3.0,1.0,1.0,0.0,5.605802066295998,0.0,34.17601498127012,45.44227107000705,5.916079783099616,2.23606797749979
2607,0.0,3.0,1.0,1.0,0.0,4.875197323201151,0.6931471805599453,29.622288905484666,93.91485505499116,10.816653826391969,5.477225575051661
2608,0.0,3.0,1.0,1.0,0.0,2.0794415416798357,0.0,23.952452901529732,116.09478885807063,12.84523257866513,5.5677643628300215
2609,0.0,3.0,1.0,1.0,0.0,2.0794415416798357,0.0,14.140721339450828,64.96152707564686,8.888194417315589,3.4641016151377544
2610,0.0,3.0,1.0,1.0,0.0,2.0794415416798357,0.6931471805599453,16.01749044014074,74.98666548127073,9.539392014169456,4.123105625617661
2611,0.0,3.0,1.0,2.0,0.0,2.0794415416798357,0.0,10.378824596263298,44.07947368106838,7.0710678118654755,2.0
2612,0.0,3.0,1.0,1.0,0.0,3.713572066704308,1.0986122886681098,27.615937427507326,121.8400590938793,14.866068747318506,4.358898943540674
2613,0.0,3.0,1.0,1.0,0.0,6.152732694704104,0.6931471805599453,44.5973093358781,52.91502622129181,4.795831523312719,3.0
2614,0.0,2.0,1.0,1.0,0.0,4.919980925828125,0.0,36.10484731999292,123.24771803161306,13.341664064126334,4.123105625617661
2615,0.0,3.0,1.0,1.0,0.0,5.153291594497779,0.0,30.650937995434987,78.77182237323191,9.055385138137417,3.605551275463989
2616,0.0,2.0,1.0,2.0,0.0,2.0794415416798357,0.0,7.619055059520177,24.08318915758459,3.1622776601683795,1.4142135623730951
2617,0.0,3.0,1.0,2.0,0.0,2.0794415416798357,0.0,6.708203932499369,20.37154878746336,3.1622776601683795,1.4142135623730951
2618,0.0,2.0,1.0,2.0,1.0,2.0794415416798357,0.0,6.744998146775134,17.46424919657298,2.449489742783178,1.4142135623730951
2619,0.0,3.0,1.0,1.0,0.0,5.916202062607435,0.0,42.11223100240594,84.92938243034621,11.090536506409418,5.477225575051661
2620,0.0,4.0,1.0,1.0,0.0,2.0794415416798357,0.0,17.334935823359714,105.6882207249228,12.24744871391589,5.830951894845301
2621,0.0,2.0,1.0,1.0,0.0,4.553876891600541,0.0,26.743784324586528,80.14362108115655,8.426149773176359,4.898979485566356
2622,0.0,3.0,1.0,2.0,1.0,2.0794415416798357,0.0,7.491328320131217,25.69046515733026,6.557438524302,2.0
2623,0.0,5.0,1.0,1.0,0.0,2.0794415416798357,2.0794415416798357,12.80371039972398,100.69756700139284,9.433981132056603,5.385164807134504
2624,0.0,2.0,1.0,1.0,1.0,2.5649493574615367,0.0,17.51470810490429,74.31688906298487,9.695359714832659,3.3166247903554
2625,0.0,3.0,1.0,1.0,0.0,2.0794415416798357,0.6931471805599453,11.424535001478178,50.44799302251776,4.242640687119285,2.449489742783178
2626,0.0,3.0,1.0,2.0,1.0,2.0794415416798357,0.0,11.716654812701448,51.91338940966964,6.082762530298219,1.7320508075688772
2627,0.0,3.0,1.0,2.0,1.0,3.044522437723423,0.0,12.669648771769484,44.41846462902562,6.324555320336759,4.242640687119285
2628,1.0,3.0,1.0,2.0,1.0,2.0794415416798357,0.0,6.359245238233858,17.46424919657298,2.449489742783178,1.4142135623730951
2629,0.0,4.0,1.0,1.0,0.0,2.0794415416798357,0.6931471805599453,7.235329985563893,37.05401462729781,4.58257569495584,1.4142135623730951
2630,0.0,5.0,1.0,1.0,0.0,2.0794415416798357,0.0,10.452033295010116,80.56053624449132,9.643650760992955,3.0
2631,0.0,4.0,1.0,2.0,1.0,2.0794415416798357,0.0,5.0274247880997684,17.46424919657298,2.449489742783178,1.4142135623730951
2632,0.0,5.0,1.0,1.0,0.0,2.0794415416798357,0.0,3.894226495724151,17.46424919657298,2.449489742783178,1.4142135623730951
2633,0.0,2.0,1.0,1.0,0.0,2.0794415416798357,1.0986122886681098,27.424988605284778,125.61846997953764,15.297058540778355,8.18535277187245
2634,0.0,3.0,2.0,1.0,0.0,5.552959584921617,1.0986122886681098,36.045526768241295,81.67006795638167,10.583005244258363,4.47213595499958
2635,0.0,3.0,1.0,1.0,0.0,2.0794415416798357,0.0,12.963024338479041,58.5064099052403,8.831760866327848,3.872983346207417
2636,0.0,3.0,1.0,2.0,0.0,3.2188758248682006,0.0,12.345039489608771,37.013511046643494,6.324555320336759,2.6457513110645907
2637,0.0,2.0,1.0,1.0,0.0,5.087596335232384,0.0,28.957382478394003,49.84977432245807,7.0,3.1622776601683795
2638,0.0,3.0,2.0,1.0,0.0,5.19295685089021,0.6931471805599453,27.533252622964838,31.937438845342623,5.656854249492381,1.4142135623730951
2639,0.0,4.0,1.0,1.0,0.0,2.833213344056216,0.0,8.526429498916883,35.679125549822544,5.916079783099616,7.416198487095663
2640,0.0,3.0,1.0,2.0,0.0,2.0794415416798357,0.0,6.711184694225007,20.12461179749811,4.58257569495584,1.4142135623730951
2641,0.0,4.0,1.0,2.0,0.0,2.0794415416798357,0.0,5.0274247880997684,17.46424919657298,2.449489742783178,1.4142135623730951
2642,0.0,2.0,1.0,1.0,0.0,2.0794415416798357,0.6931471805599453,8.637708029332781,30.495901363953813,5.291502622129181,1.4142135623730951
2643,0.0,3.0,1.0,1.0,0.0,2.0794415416798357,0.0,12.144134386608211,54.12947441089743,7.54983443527075,3.1622776601683795
2644,0.0,2.0,1.0,1.0,0.0,2.70805020110221,0.6931471805599453,11.268983982595769,37.416573867739416,4.69041575982343,1.4142135623730951
2645,0.0,2.0,2.0,1.0,0.0,4.276666119016055,0.0,24.496428311082415,78.08969202141856,11.704699910719626,5.385164807134504
2646,0.0,5.0,1.0,1.0,0.0,4.0943445622221,0.0,14.85176757157208,92.94084139924708,12.922847983320086,5.196152422706632
2647,0.0,3.0,1.0,1.0,0.0,2.8903717578961645,1.0986122886681098,13.113351974228404,50.57667446560717,6.4031242374328485,2.449489742783178
2648,0.0,3.0,1.0,1.0,0.0,5.308267697401205,0.6931471805599453,31.13261954927661,63.99218702310463,6.0,5.0
2649,1.0,3.0,1.0,1.0,1.0,2.0794415416798357,0.6931471805599453,8.736131867136622,34.539832078341085,3.872983346207417,1.4142135623730951
2650,0.0,3.0,1.0,1.0,0.0,3.8066624897703196,1.0986122886681098,19.25928347576825,69.2098258919931,9.1104335791443,4.795831523312719
2651,0.0,3.0,1.0,2.0,0.0,3.8501476017100584,0.0,14.635573101180562,27.16615541441225,4.123105625617661,3.1622776601683795
2652,0.0,3.0,1.0,1.0,0.0,5.988961416889864,1.0986122886681098,41.34972793139031,53.600373133029585,8.48528137423857,5.477225575051661
2653,0.0,1.0,1.0,1.0,0.0,3.713572066704308,1.0986122886681098,21.869613622558585,67.95586803212802,8.831760866327848,6.4031242374328485
2654,0.0,2.0,1.0,1.0,0.0,3.7376696182833684,1.0986122886681098,17.72667481509152,53.03772242470448,8.366600265340756,6.244997998398398
2655,0.0,3.0,1.0,1.0,0.0,4.276666119016055,1.3862943611198906,21.343851573696814,64.7688196588451,9.695359714832659,5.830951894845301
2656,0.0,4.0,1.0,1.0,0.0,5.783825182329737,1.0986122886681098,29.677853695980104,52.72570530585627,7.14142842854285,4.898979485566356
2657,0.0,3.0,1.0,1.0,0.0,5.214935757608986,1.6094379124341003,33.44727193658699,97.64732459212593,11.532562594670797,7.0
2658,0.0,3.0,1.0,1.0,0.0,3.6888794541139363,1.0986122886681098,27.036271932350438,119.13437790998869,13.45362404707371,7.0710678118654755
2659,0.0,4.0,1.0,1.0,0.0,3.7376696182833684,1.3862943611198906,15.107944929738128,70.24955515873393,9.746794344808963,5.5677643628300215
2660,0.0,3.0,1.0,1.0,0.0,3.8501476017100584,1.0986122886681098,21.019038988498025,79.61155694998057,10.344080432788601,4.242640687119285
2661,1.0,4.0,1.0,2.0,0.0,3.871201010907891,0.0,13.62350909274112,51.55579501860097,8.12403840463596,4.795831523312719
2662,0.0,3.0,1.0,1.0,0.0,4.543294782270004,1.791759469228055,31.684065395715873,124.73972903610141,15.394804318340652,6.164414002968976
2663,0.0,4.0,1.0,1.0,0.0,6.259581464064923,1.3862943611198906,37.33430058270812,59.28743543112655,6.244997998398398,3.7416573867739413
2664,0.0,3.0,1.0,1.0,0.0,5.247024072160486,1.0986122886681098,37.41603934143752,126.11502686040232,13.92838827718412,6.0
2665,0.0,4.0,1.0,1.0,0.0,5.420534999272286,1.3862943611198906,27.165235136107327,83.18653737234169,9.899494936611665,5.656854249492381
2666,0.0,3.0,1.0,2.0,0.0,3.6888794541139363,0.0,14.4512975196001,35.98610843089316,5.0990195135927845,4.123105625617661
2667,0.0,3.0,1.0,2.0,0.0,3.970291913552122,0.0,15.944905142395799,33.61547262794322,5.0990195135927845,3.7416573867739413
2668,0.0,3.0,1.0,2.0,1.0,3.6888794541139363,0.0,13.163586137523467,20.493901531919196,3.4641016151377544,2.449489742783178
2669,0.0,3.0,1.0,1.0,0.0,6.049733455231958,1.0986122886681098,44.88518686604747,89.03931715820826,11.789826122551595,7.0
2670,0.0,4.0,1.0,1.0,0.0,3.9318256327243257,1.3862943611198906,20.6464282625349,109.01834707974616,12.884098726725126,7.280109889280518
2671,0.0,3.0,1.0,1.0,0.0,4.997212273764115,1.3862943611198906,29.614185789921695,84.4866853415377,9.327379053088816,6.557438524302
2672,1.0,3.0,1.0,2.0,1.0,4.02535169073515,0.0,16.65412861725284,37.080992435478315,7.681145747868608,4.795831523312719
2673,0.0,5.0,2.0,1.0,0.0,3.713572066704308,2.3978952727983707,14.979986648859205,104.18733128360664,10.246950765959598,6.928203230275509
2674,0.0,3.0,1.0,1.0,0.0,4.189654742026425,1.3862943611198906,22.669803704487606,78.98101037591252,10.488088481701515,5.477225575051661
2675,0.0,4.0,1.0,1.0,0.0,3.6888794541139363,1.0986122886681098,13.41081652995074,57.09640969448079,5.830951894845301,4.47213595499958
2676,0.0,3.0,1.0,2.0,1.0,3.8918202981106265,0.0,18.180209019700516,58.39520528262573,7.280109889280518,4.69041575982343
2677,1.0,4.0,1.0,2.0,1.0,4.30406509320417,0.0,15.846135175493108,51.84592558726288,7.483314773547883,6.082762530298219
2678,0.0,3.0,1.0,2.0,1.0,3.6888794541139363,0.0,13.367123849205559,23.515952032609693,3.7416573867739413,2.8284271247461903
2679,0.0,4.0,1.0,1.0,0.0,3.6888794541139363,1.0986122886681098,12.272937708633577,45.69463863518345,6.082762530298219,3.4641016151377544
2680,0.0,5.0,1.0,1.0,0.0,3.9889840465642745,1.3862943611198906,13.755362590640786,84.88227141164403,10.44030650891055,5.291502622129181
2681,0.0,4.0,1.0,2.0,1.0,3.8918202981106265,0.0,12.110945462679618,32.37282811247729,4.358898943540674,3.1622776601683795
2682,0.0,5.0,1.0,1.0,0.0,3.784189633918261,1.3862943611198906,8.724104538575865,27.53179979587241,4.0,2.8284271247461903
2683,0.0,2.0,2.0,1.0,0.0,3.6888794541139363,1.791759469228055,30.479911417194113,128.432861838394,15.811388300841896,9.273618495495704
2684,0.0,3.0,2.0,1.0,0.0,5.739792912179234,1.791759469228055,39.24945859499211,85.93602271457529,11.313708498984761,6.244997998398398
2685,0.0,3.0,1.0,1.0,0.0,3.7376696182833684,1.0986122886681098,18.25595793159044,64.32728814430156,9.695359714832659,5.830951894845301
2686,0.0,4.0,1.0,2.0,0.0,4.356708826689592,0.0,15.685184092002237,45.661800227323496,7.483314773547883,5.0990195135927845
2687,0.0,3.0,1.0,1.0,0.0,5.3706380281276624,1.0986122886681098,31.410189429546584,56.568542494923804,8.06225774829855,5.385164807134504
2688,0.0,3.0,2.0,1.0,0.0,5.4510384535657,1.3862943611198906,31.612023029221017,41.65333119931706,6.928203230275509,4.123105625617661
2689,0.0,5.0,1.0,1.0,0.0,4.248495242049359,1.0986122886681098,11.579507761558778,44.58699361921591,7.14142842854285,8.602325267042627
2690,0.0,3.0,1.0,2.0,0.0,3.912023005428146,0.0,15.565346125287418,33.46640106136302,6.082762530298219,3.605551275463989
2691,0.0,4.0,1.0,2.0,0.0,4.110873864173311,0.0,13.47868687966302,35.2845575287547,4.69041575982343,3.0
2692,0.0,2.0,1.0,1.0,0.0,4.07753744390572,1.0986122886681098,18.357695933858366,40.55859958134649,6.6332495807108,4.358898943540674
2693,0.0,4.0,1.0,1.0,0.0,3.871201010907891,1.0986122886681098,14.506894912420094,60.37383539249432,8.54400374531753,5.385164807134504
2694,0.0,3.0,1.0,1.0,0.0,4.219507705176107,1.0986122886681098,18.818076416042103,45.98912915026767,6.164414002968976,4.47213595499958
2695,0.0,2.0,2.0,1.0,0.0,4.8283137373023015,1.3862943611198906,29.520670724087555,82.54089895318563,12.36931687685298,6.928203230275509
2696,0.0,5.0,1.0,1.0,0.0,4.727387818712341,1.0986122886681098,17.636326148038883,96.71090941563935,13.527749258468683,6.782329983125268
2697,0.0,4.0,1.0,1.0,0.0,4.2626798770413155,1.791759469228055,16.070158679988197,57.21013896155121,7.54983443527075,5.0
2698,0.0,3.0,1.0,1.0,0.0,5.541263545158426,1.3862943611198906,34.79195309263336,69.35416353759881,7.211102550927978,4.0
2699,1.0,3.0,1.0,1.0,1.0,3.6888794541139363,1.3862943611198906,15.282669923805853,43.68065933568311,5.5677643628300215,3.605551275463989
2700,0.0,2.0,1.0,1.0,0.0,2.0794415416798357,0.0,15.488544153664023,67.52777206453653,8.426149773176359,3.872983346207417
2701,0.0,2.0,1.0,2.0,0.0,2.0794415416798357,0.0,6.744998146775134,17.46424919657298,2.449489742783178,1.4142135623730951
2702,0.0,2.0,1.0,1.0,0.0,5.814130531825066,0.0,40.30676121942819,51.41011573610781,7.745966692414834,4.69041575982343
2703,0.0,1.0,1.0,1.0,0.0,2.0794415416798357,0.0,16.836567346107106,66.24198064671678,8.12403840463596,5.744562646538029
2704,0.0,1.0,1.0,1.0,0.0,2.0794415416798357,0.0,13.555626138249757,50.82322303829225,7.615773105863909,5.5677643628300215
2705,0.0,3.0,1.0,1.0,0.0,2.0794415416798357,0.6931471805599453,13.779695207079147,62.96824596572466,9.055385138137417,5.0990195135927845
2706,0.0,3.0,1.0,1.0,0.0,5.564520407322694,0.0,33.81656398867277,50.49752469181039,6.244997998398398,4.0
2707,0.0,3.0,1.0,1.0,0.0,4.787491742782046,1.0986122886681098,29.20684851195007,96.46242791885346,11.0,6.4031242374328485
2708,0.0,3.0,1.0,1.0,0.0,2.0794415416798357,0.0,24.357339756221325,118.16513868311584,13.0,6.48074069840786
2709,0.0,3.0,1.0,1.0,0.0,2.0794415416798357,0.6931471805599453,14.816207341961707,68.59300255857006,9.1104335791443,4.795831523312719
2710,0.0,2.0,1.0,1.0,0.0,2.0794415416798357,0.0,17.624840424809523,78.15369473031969,9.746794344808963,3.1622776601683795
2711,1.0,3.0,1.0,2.0,0.0,2.0794415416798357,0.0,11.281843820936363,49.27473997901968,7.3484692283495345,3.872983346207417
2712,0.0,3.0,1.0,1.0,0.0,3.4011973816621555,1.3862943611198906,27.16983621592151,123.81437719424994,15.0,5.477225575051661
2713,0.0,3.0,1.0,1.0,0.0,6.129050210060545,0.6931471805599453,44.32245480566256,57.3149195236284,5.196152422706632,2.449489742783178
2714,0.0,2.0,1.0,1.0,0.0,4.836281906951478,0.0,35.722052012727374,125.19984025548915,13.490737563232042,5.291502622129181
2715,0.0,3.0,1.0,1.0,0.0,5.087596335232384,0.6931471805599453,30.249628096887406,81.79242018671412,9.273618495495704,4.898979485566356
2716,0.0,2.0,1.0,2.0,0.0,2.0794415416798357,0.0,8.947345975204044,32.63433774416144,3.7416573867739413,3.0
2717,0.0,2.0,1.0,2.0,0.0,2.0794415416798357,0.0,8.522323626805074,30.0,3.7416573867739413,2.449489742783178
2718,0.0,2.0,1.0,2.0,1.0,2.0794415416798357,0.0,6.744998146775134,17.46424919657298,2.449489742783178,1.4142135623730951
2719,0.0,2.0,1.0,1.0,0.0,5.886104031450156,0.0,44.357919247863734,87.7382470761754,11.269427669584644,6.4031242374328485
2720,0.0,3.0,1.0,1.0,0.0,2.0794415416798357,0.6931471805599453,22.36872817126624,107.95832529267949,12.409673645990857,6.708203932499369
2721,0.0,2.0,1.0,1.0,0.0,4.430816798843313,0.6931471805599453,26.22470209554343,83.11437902072059,8.660254037844387,5.916079783099616
2722,1.0,2.0,1.0,2.0,1.0,2.0794415416798357,0.0,9.227133899537819,33.83784863137726,6.855654600401044,3.872983346207417
2723,0.0,4.0,1.0,1.0,0.0,2.0794415416798357,2.1972245773362196,16.89526560903971,103.07764064044152,9.643650760992955,6.324555320336759
2724,0.0,2.0,1.0,1.0,1.0,2.0794415416798357,0.6931471805599453,17.500571419242288,77.5112895003044,9.899494936611665,4.69041575982343
2725,0.0,3.0,1.0,1.0,0.0,2.0794415416798357,0.0,12.250714264890844,55.04543577809154,4.69041575982343,3.4641016151377544
2726,0.0,3.0,1.0,2.0,1.0,2.0794415416798357,0.0,12.523577763562615,56.39148871948674,6.4031242374328485,3.7416573867739413
2727,0.0,3.0,1.0,2.0,1.0,2.302585092994046,0.0,11.665333257134149,49.57822102496216,6.6332495807108,5.385164807134504
2728,1.0,3.0,1.0,2.0,1.0,2.0794415416798357,0.0,6.359245238233858,17.46424919657298,2.449489742783178,1.4142135623730951
2729,0.0,3.0,1.0,1.0,0.0,2.0794415416798357,0.0,10.164644607658449,43.104524124504614,5.0,2.0
2730,0.0,4.0,1.0,1.0,0.0,2.0794415416798357,0.6931471805599453,13.939153489362258,83.51646544245033,9.848857801796104,4.47213595499958
2731,0.0,4.0,1.0,2.0,1.0,2.0794415416798357,0.0,6.174544517614234,28.600699292150182,2.6457513110645907,1.4142135623730951
2732,0.0,5.0,1.0,1.0,0.0,2.0794415416798357,0.6931471805599453,3.894226495724151,17.46424919657298,2.449489742783178,1.4142135623730951
2733,0.0,2.0,1.0,1.0,0.0,2.0794415416798357,1.3862943611198906,27.82328161809818,127.534309109353,15.427248620541512,8.831760866327848
2734,0.0,2.0,2.0,1.0,0.0,5.5093883366279774,1.3862943611198906,37.87076709019768,84.5872330792301,10.770329614269007,5.5677643628300215
2735,0.0,2.0,1.0,1.0,0.0,2.0794415416798357,0.0,14.527560015363902,62.51399843235114,9.055385138137417,5.0990195135927845
2736,0.0,3.0,1.0,2.0,0.0,2.6390573296152584,0.0,11.311940593903417,43.069710934716056,6.6332495807108,4.242640687119285
2737,0.0,2.0,1.0,1.0,0.0,5.017279836814924,0.0,28.478676233280225,54.49770637375485,7.280109889280518,4.58257569495584
2738,0.0,2.0,2.0,1.0,0.0,5.1298987149230735,0.6931471805599453,28.728818284085406,38.79432948254165,6.0,3.0
2739,0.0,4.0,1.0,1.0,0.0,2.0794415416798357,0.0,7.900949310051293,41.92851058647326,6.244997998398398,8.12403840463596
2740,0.0,2.0,1.0,2.0,0.0,2.0794415416798357,0.0,8.524963343029693,29.832867780352597,5.0,2.23606797749979
2741,0.0,4.0,1.0,2.0,0.0,2.0794415416798357,0.0,6.566962768281849,31.85906464414798,3.1622776601683795,1.4142135623730951
2742,0.0,2.0,1.0,1.0,0.0,2.0794415416798357,0.0,9.829292955243526,37.61648574760805,5.656854249492381,3.3166247903554
2743,0.0,3.0,1.0,1.0,0.0,2.0794415416798357,0.0,12.924395537122809,58.43800133474792,7.810249675906654,4.58257569495584
2744,0.0,2.0,1.0,1.0,0.0,2.0794415416798357,0.0,10.8395110590838,43.41658669218482,5.0990195135927845,3.4641016151377544
2745,0.0,1.0,2.0,1.0,0.0,4.110873864173311,0.6931471805599453,26.45411121168126,81.13568881817667,11.874342087037917,6.324555320336759
2746,0.0,4.0,1.0,1.0,0.0,3.8918202981106265,0.0,18.77098825315279,95.51439682058407,13.076696830622021,6.164414002968976
2747,0.0,3.0,1.0,1.0,0.0,2.0794415416798357,1.3862943611198906,12.309346042743295,55.163393659201205,6.708203932499369,4.123105625617661
2748,0.0,3.0,1.0,1.0,0.0,5.25227342804663,0.6931471805599453,30.737599125501003,67.67569726275453,6.324555320336759,2.8284271247461903
2749,0.0,3.0,1.0,1.0,1.0,2.0794415416798357,0.6931471805599453,9.791833331914917,40.963398296528084,4.358898943540674,2.23606797749979
2750,0.0,3.0,1.0,1.0,0.0,3.091042453358316,0.6931471805599453,16.784516674602223,69.74955196988724,8.831760866327848,4.69041575982343
2751,0.0,3.0,1.0,2.0,0.0,3.1780538303479458,0.0,11.180339887498949,28.513154858766505,3.4641016151377544,3.0
2752,0.0,3.0,1.0,1.0,0.0,5.929589143389895,0.6931471805599453,40.25667646490455,54.29548784199291,8.18535277187245,5.385164807134504
2753,0.0,1.0,1.0,1.0,0.0,2.8903717578961645,0.6931471805599453,18.858154734755995,68.5054742338158,8.54400374531753,6.324555320336759
2754,0.0,2.0,1.0,1.0,0.0,2.9444389791664403,0.6931471805599453,14.624807691043324,53.74011537017761,8.06225774829855,6.164414002968976
2755,0.0,3.0,1.0,1.0,0.0,3.8918202981106265,1.0986122886681098,19.140532907941722,65.34523701081817,9.433981132056603,5.744562646538029
2756,0.0,3.0,1.0,1.0,0.0,5.71042701737487,0.6931471805599453,36.33235472688221,53.43220002957018,6.782329983125268,4.795831523312719
2757,0.0,3.0,1.0,1.0,0.0,5.081404364984463,1.3862943611198906,32.08613407688748,98.03060746521976,11.313708498984761,6.928203230275509
2758,0.0,3.0,1.0,1.0,0.0,2.833213344056216,0.6931471805599453,25.332982453710418,119.44873377311289,13.2664991614216,7.0
2759,0.0,3.0,1.0,1.0,0.0,2.9444389791664403,1.0986122886681098,16.61324772583615,70.78135347674555,9.486832980505138,5.477225575051661
2760,0.0,3.0,1.0,1.0,0.0,3.1780538303479458,0.6931471805599453,18.777646284878198,80.0812087820857,10.099504938362077,4.123105625617661
2761,0.0,3.0,1.0,2.0,0.0,3.2188758248682006,0.0,14.4138821973818,52.278102490430925,7.810249675906654,4.69041575982343
2762,1.0,3.0,1.0,1.0,0.0,4.2626798770413155,1.6094379124341003,30.24367702512378,125.03999360204718,15.231546211727817,6.082762530298219
2763,0.0,3.0,1.0,1.0,0.0,6.214608098422191,1.0986122886681098,46.270508966295154,59.91660871578097,5.830951894845301,3.605551275463989
2764,0.0,2.0,1.0,1.0,0.0,5.117993812416755,0.6931471805599453,38.40058593302972,126.41202474448386,13.74772708486752,5.916079783099616
2765,0.0,3.0,1.0,1.0,0.0,5.313205979041787,1.0986122886681098,33.03815975504689,83.63611660042568,9.643650760992955,5.5677643628300215
2766,0.0,2.0,1.0,2.0,0.0,2.833213344056216,0.0,11.601508522601705,37.013511046643494,4.58257569495584,4.0
2767,0.0,3.0,1.0,2.0,0.0,3.4011973816621555,0.0,12.84678948220138,34.713109915419565,4.58257569495584,3.605551275463989
