,complains,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,age_group,tariff_plan,status,customer_value,churn
2373,0.0,10.0,11000.0,109.0,23.0,50.0,5.0,1.0,1.0,201.135,0.0
2374,0.0,3.0,6383.0,114.0,48.0,32.0,3.0,1.0,1.0,451.88,0.0
2375,0.0,2.0,3405.0,38.0,22.0,22.0,4.0,1.0,1.0,141.075,0.0
2376,1.0,0.0,3555.0,57.0,31.0,24.0,3.0,1.0,2.0,268.48,1.0
2377,1.0,0.0,2833.0,60.0,56.0,39.0,4.0,1.0,2.0,212.325,1.0
2378,0.0,0.0,698.0,18.0,22.0,10.0,3.0,1.0,2.0,116.64,1.0
2379,0.0,2.0,2233.0,41.0,22.0,14.0,4.0,1.0,1.0,111.85,0.0
2380,0.0,3.0,7350.0,113.0,36.0,30.0,5.0,1.0,1.0,165.945,0.0
2381,1.0,0.0,1193.0,23.0,31.0,12.0,4.0,1.0,2.0,107.9,1.0
2382,0.0,3.0,903.0,20.0,26.0,10.0,5.0,1.0,1.0,52.845,0.0
2383,0.0,5.0,16640.0,254.0,22.0,88.0,2.0,2.0,1.0,859.23,0.0
2384,1.0,5.0,7530.0,132.0,293.0,41.0,3.0,2.0,1.0,1478.48,0.0
2385,0.0,2.0,4283.0,98.0,24.0,36.0,3.0,1.0,1.0,271.24,0.0
2386,0.0,0.0,2230.0,60.0,60.0,28.0,4.0,1.0,2.0,207.25,0.0
2387,0.0,2.0,3345.0,69.0,197.0,31.0,2.0,1.0,1.0,1040.13,0.0
2388,0.0,3.0,1880.0,52.0,215.0,19.0,3.0,2.0,1.0,937.28,0.0
2389,0.0,2.0,2133.0,55.0,52.0,76.0,5.0,1.0,1.0,110.82,0.0
2390,0.0,0.0,1265.0,41.0,32.0,15.0,3.0,1.0,2.0,180.24,0.0
2391,0.0,0.0,1390.0,26.0,43.0,11.0,4.0,1.0,2.0,142.9,0.0
2392,0.0,2.0,1790.0,48.0,41.0,21.0,2.0,1.0,1.0,267.21,0.0
2393,0.0,2.0,3790.0,77.0,30.0,31.0,4.0,1.0,1.0,171.675,0.0
2394,0.0,2.0,2260.0,42.0,50.0,22.0,3.0,1.0,1.0,292.08,0.0
2395,0.0,3.0,6958.0,157.0,107.0,50.0,2.0,2.0,1.0,801.675,0.0
2396,0.0,2.0,9498.0,187.0,95.0,48.0,5.0,1.0,1.0,287.775,0.0
2397,0.0,5.0,3418.0,61.0,53.0,27.0,4.0,2.0,1.0,219.475,0.0
2398,0.0,3.0,4955.0,56.0,237.0,18.0,3.0,1.0,1.0,1148.44,0.0
2399,0.0,3.0,2053.0,35.0,22.0,15.0,3.0,1.0,1.0,171.52,1.0
2400,0.0,1.0,4415.0,67.0,7.0,13.0,3.0,1.0,1.0,207.28,0.0
2401,0.0,0.0,305.0,6.0,7.0,2.0,2.0,1.0,2.0,45.495,0.0
2402,0.0,1.0,2498.0,56.0,351.0,20.0,3.0,1.0,1.0,1506.16,0.0
2403,0.0,1.0,4243.0,62.0,7.0,31.0,2.0,1.0,1.0,225.225,0.0
2404,0.0,1.0,2438.0,54.0,7.0,29.0,1.0,1.0,1.0,175.56,0.0
2405,0.0,1.0,3820.0,78.0,24.0,24.0,3.0,1.0,1.0,251.92,0.0
2406,0.0,1.0,2405.0,35.0,277.0,14.0,3.0,1.0,1.0,1205.6,0.0
2407,0.0,2.0,9160.0,117.0,136.0,39.0,3.0,1.0,1.0,915.08,0.0
2408,0.0,1.0,13818.0,165.0,7.0,40.0,3.0,1.0,1.0,587.32,0.0
2409,0.0,1.0,4560.0,79.0,7.0,21.0,3.0,1.0,1.0,213.56,0.0
2410,0.0,1.0,5963.0,91.0,7.0,8.0,3.0,1.0,1.0,270.16,0.0
2411,0.0,0.0,2283.0,50.0,7.0,13.0,3.0,1.0,2.0,121.32,0.0
2412,0.0,3.0,15185.0,221.0,46.0,28.0,3.0,1.0,1.0,800.24,0.0
2413,0.0,1.0,3140.0,23.0,475.0,4.0,3.0,1.0,1.0,2026.52,0.0
2414,0.0,1.0,15530.0,178.0,142.0,26.0,2.0,1.0,1.0,1345.86,0.0
2415,0.0,1.0,6545.0,82.0,178.0,22.0,3.0,1.0,1.0,977.08,0.0
2416,0.0,0.0,920.0,10.0,7.0,7.0,2.0,1.0,2.0,73.35,0.0
2417,0.0,0.0,755.0,10.0,7.0,4.0,3.0,1.0,2.0,58.6,0.0
2418,0.0,0.0,305.0,6.0,7.0,2.0,2.0,1.0,2.0,45.495,1.0
2419,0.0,1.0,7553.0,123.0,376.0,39.0,2.0,1.0,1.0,2037.42,0.0
2420,0.0,1.0,11510.0,150.0,7.0,43.0,4.0,1.0,1.0,309.0,0.0
2421,0.0,1.0,6763.0,71.0,100.0,33.0,2.0,1.0,1.0,757.53,0.0
2422,0.0,0.0,1000.0,43.0,8.0,13.0,2.0,1.0,2.0,82.935,1.0
2423,0.0,8.0,10480.0,89.0,7.0,38.0,5.0,1.0,1.0,169.035,0.0
2424,0.0,1.0,5863.0,94.0,18.0,20.0,2.0,1.0,1.0,349.065,1.0
2425,0.0,1.0,2885.0,18.0,7.0,10.0,3.0,1.0,1.0,144.12,0.0
2426,0.0,0.0,3035.0,37.0,7.0,12.0,3.0,1.0,2.0,150.88,1.0
2427,1.0,0.0,2313.0,40.0,26.0,27.0,3.0,1.0,2.0,198.12,1.0
2428,0.0,0.0,305.0,6.0,7.0,2.0,3.0,1.0,2.0,40.44,1.0
2429,0.0,1.0,305.0,6.0,7.0,2.0,3.0,1.0,1.0,40.44,0.0
2430,0.0,1.0,6830.0,93.0,7.0,18.0,5.0,1.0,1.0,114.345,0.0
2431,0.0,0.0,305.0,6.0,7.0,2.0,4.0,1.0,2.0,25.275,1.0
2432,0.0,1.0,305.0,6.0,7.0,2.0,5.0,1.0,1.0,15.165,1.0
2433,0.0,3.0,16120.0,234.0,7.0,76.0,2.0,1.0,1.0,767.43,0.0
2434,0.0,3.0,7010.0,112.0,263.0,29.0,2.0,2.0,1.0,1503.99,0.0
2435,0.0,1.0,3763.0,78.0,7.0,24.0,2.0,1.0,1.0,204.345,0.0
2436,0.0,0.0,1710.0,40.0,30.0,16.0,3.0,1.0,2.0,190.0,0.0
2437,0.0,1.0,2825.0,49.0,167.0,19.0,2.0,1.0,1.0,880.83,0.0
2438,0.0,1.0,1360.0,32.0,185.0,7.0,2.0,2.0,1.0,895.14,0.0
2439,0.0,1.0,1613.0,35.0,22.0,64.0,4.0,1.0,1.0,96.2,0.0
2440,0.0,0.0,745.0,21.0,7.0,3.0,2.0,1.0,2.0,65.97,0.0
2441,0.0,0.0,305.0,6.0,13.0,2.0,4.0,1.0,2.0,40.275,0.0
2442,0.0,1.0,1270.0,28.0,11.0,9.0,2.0,1.0,1.0,107.91,0.0
2443,0.0,1.0,3270.0,57.0,7.0,19.0,3.0,1.0,1.0,161.08,0.0
2444,0.0,1.0,1740.0,22.0,20.0,10.0,2.0,1.0,1.0,169.29,0.0
2445,0.0,1.0,6438.0,137.0,77.0,38.0,2.0,2.0,1.0,642.375,0.0
2446,0.0,1.0,8978.0,167.0,65.0,36.0,4.0,1.0,1.0,391.125,0.0
2447,0.0,3.0,2898.0,41.0,23.0,15.0,3.0,1.0,1.0,209.56,0.0
2448,0.0,1.0,4435.0,36.0,207.0,6.0,3.0,1.0,1.0,1006.84,0.0
2449,1.0,0.0,1533.0,15.0,7.0,3.0,3.0,1.0,1.0,89.92,1.0
2450,0.0,1.0,4855.0,85.0,23.0,24.0,3.0,1.0,1.0,289.6,0.0
2451,0.0,0.0,803.0,19.0,25.0,11.0,3.0,1.0,2.0,132.88,0.0
2452,0.0,1.0,2938.0,74.0,377.0,31.0,3.0,1.0,1.0,1628.48,0.0
2453,0.0,1.0,4683.0,80.0,19.0,42.0,1.0,1.0,1.0,366.465,0.0
2454,0.0,1.0,2878.0,72.0,20.0,40.0,2.0,1.0,1.0,222.75,0.0
2455,0.0,2.0,4260.0,96.0,50.0,35.0,3.0,1.0,1.0,374.24,0.0
2456,0.0,1.0,2845.0,53.0,303.0,25.0,3.0,1.0,1.0,1327.92,0.0
2457,0.0,3.0,9600.0,135.0,162.0,50.0,3.0,1.0,1.0,1037.4,0.0
2458,0.0,1.0,14258.0,183.0,18.0,51.0,3.0,1.0,1.0,649.64,0.0
2459,0.0,2.0,5000.0,97.0,20.0,32.0,3.0,1.0,1.0,283.88,0.0
2460,0.0,1.0,6403.0,109.0,25.0,19.0,3.0,1.0,1.0,360.48,0.0
2461,1.0,0.0,2723.0,68.0,26.0,24.0,3.0,1.0,2.0,215.64,0.0
2462,0.0,4.0,15625.0,239.0,72.0,39.0,3.0,1.0,1.0,922.56,0.0
2463,0.0,2.0,3580.0,41.0,501.0,15.0,3.0,1.0,1.0,2148.84,0.0
2464,0.0,1.0,15970.0,196.0,168.0,37.0,2.0,1.0,1.0,1483.47,0.0
2465,0.0,2.0,6985.0,100.0,204.0,33.0,3.0,1.0,1.0,1099.4,0.0
2466,0.0,0.0,1360.0,28.0,18.0,18.0,2.0,1.0,2.0,143.46,0.0
2467,0.0,0.0,1195.0,28.0,31.0,15.0,3.0,1.0,2.0,172.92,0.0
2468,0.0,0.0,485.0,14.0,18.0,7.0,2.0,1.0,2.0,103.455,1.0
2469,0.0,1.0,7993.0,141.0,402.0,50.0,3.0,1.0,1.0,1933.36,0.0
2470,0.0,2.0,11950.0,168.0,29.0,54.0,4.0,1.0,1.0,375.45,0.0
2471,0.0,2.0,7203.0,89.0,126.0,44.0,2.0,1.0,1.0,895.14,0.0
2472,0.0,0.0,1440.0,61.0,34.0,24.0,3.0,1.0,2.0,196.04,1.0
2473,0.0,9.0,10920.0,107.0,19.0,49.0,5.0,2.0,1.0,193.905,0.0
2474,0.0,2.0,6303.0,112.0,44.0,31.0,2.0,1.0,1.0,486.675,0.0
2475,0.0,1.0,3325.0,36.0,18.0,21.0,3.0,1.0,1.0,206.44,0.0
2476,1.0,0.0,3475.0,55.0,27.0,23.0,3.0,1.0,2.0,249.2,1.0
2477,1.0,0.0,2753.0,58.0,52.0,38.0,4.0,1.0,2.0,200.275,1.0
2478,1.0,0.0,618.0,16.0,18.0,9.0,3.0,1.0,2.0,97.36,1.0
2479,0.0,1.0,2153.0,39.0,18.0,13.0,4.0,1.0,1.0,99.8,0.0
2480,0.0,2.0,7270.0,111.0,32.0,29.0,5.0,1.0,1.0,158.715,0.0
2481,0.0,0.0,1113.0,21.0,27.0,11.0,4.0,1.0,2.0,95.85,1.0
2482,0.0,2.0,823.0,18.0,22.0,9.0,5.0,1.0,1.0,45.615,0.0
2483,1.0,4.0,16560.0,252.0,18.0,87.0,2.0,2.0,1.0,837.54,0.0
2484,0.0,4.0,7450.0,130.0,289.0,40.0,3.0,2.0,1.0,1459.2,0.0
2485,0.0,1.0,4203.0,96.0,20.0,35.0,3.0,1.0,1.0,251.96,0.0
2486,0.0,0.0,2150.0,58.0,56.0,27.0,3.0,1.0,2.0,312.32,0.0
2487,0.0,1.0,3265.0,67.0,193.0,30.0,2.0,1.0,1.0,1018.44,0.0
2488,0.0,2.0,1800.0,50.0,211.0,18.0,3.0,2.0,1.0,918.0,0.0
2489,0.0,1.0,2053.0,53.0,48.0,75.0,5.0,1.0,1.0,103.59,0.0
2490,0.0,0.0,1185.0,39.0,28.0,14.0,3.0,1.0,2.0,160.96,0.0
2491,0.0,0.0,1310.0,24.0,39.0,10.0,4.0,1.0,2.0,130.85,0.0
2492,0.0,1.0,1710.0,46.0,37.0,20.0,2.0,1.0,1.0,245.52,0.0
2493,0.0,1.0,3710.0,75.0,26.0,30.0,3.0,1.0,1.0,255.4,0.0
2494,0.0,1.0,2180.0,40.0,46.0,21.0,3.0,1.0,1.0,272.8,0.0
2495,0.0,2.0,6878.0,155.0,103.0,49.0,2.0,2.0,1.0,779.985,0.0
2496,0.0,1.0,9418.0,185.0,91.0,47.0,5.0,1.0,1.0,280.545,0.0
2497,0.0,4.0,3338.0,59.0,49.0,26.0,3.0,1.0,1.0,331.88,0.0
2498,0.0,2.0,4875.0,54.0,233.0,17.0,3.0,1.0,1.0,1129.16,0.0
2499,0.0,2.0,1973.0,33.0,18.0,14.0,3.0,1.0,1.0,152.24,1.0
2500,0.0,1.0,4495.0,69.0,7.0,14.0,3.0,1.0,1.0,210.56,0.0
2501,0.0,0.0,305.0,6.0,7.0,2.0,3.0,1.0,2.0,40.44,0.0
2502,0.0,1.0,2578.0,58.0,355.0,21.0,3.0,1.0,1.0,1525.44,0.0
2503,0.0,1.0,4323.0,64.0,7.0,32.0,1.0,1.0,1.0,279.785,0.0
2504,0.0,1.0,2518.0,56.0,7.0,30.0,2.0,1.0,1.0,147.33,0.0
2505,0.0,2.0,3900.0,80.0,28.0,25.0,3.0,1.0,1.0,271.2,0.0
2506,0.0,1.0,2485.0,37.0,281.0,15.0,3.0,1.0,1.0,1224.88,0.0
2507,0.0,3.0,9240.0,119.0,140.0,40.0,3.0,1.0,1.0,934.36,0.0
2508,0.0,1.0,13898.0,167.0,7.0,41.0,3.0,1.0,1.0,590.6,0.0
2509,0.0,2.0,4640.0,81.0,7.0,22.0,3.0,1.0,1.0,216.84,0.0
2510,0.0,1.0,6043.0,93.0,7.0,9.0,3.0,1.0,1.0,273.44,0.0
2511,0.0,0.0,2363.0,52.0,7.0,14.0,3.0,1.0,2.0,124.6,0.0
2512,0.0,4.0,15265.0,223.0,50.0,29.0,3.0,2.0,1.0,819.52,0.0
2513,0.0,2.0,3220.0,25.0,479.0,5.0,3.0,1.0,1.0,2045.8,0.0
2514,0.0,1.0,15610.0,180.0,146.0,27.0,2.0,1.0,1.0,1367.55,0.0
2515,0.0,2.0,6625.0,84.0,182.0,23.0,3.0,1.0,1.0,996.36,0.0
2516,0.0,0.0,1000.0,12.0,7.0,8.0,2.0,1.0,2.0,77.04,0.0
2517,0.0,0.0,835.0,12.0,9.0,5.0,3.0,1.0,2.0,69.88,0.0
2518,0.0,0.0,305.0,6.0,7.0,2.0,2.0,1.0,2.0,45.495,1.0
2519,0.0,1.0,7633.0,125.0,380.0,40.0,3.0,1.0,1.0,1830.32,0.0
2520,0.0,2.0,11590.0,152.0,7.0,44.0,4.0,1.0,1.0,311.05,0.0
2521,0.0,2.0,6843.0,73.0,104.0,34.0,2.0,1.0,1.0,779.22,0.0
2522,1.0,0.0,1080.0,45.0,12.0,14.0,3.0,1.0,2.0,93.0,1.0
2523,0.0,9.0,10560.0,91.0,7.0,39.0,5.0,1.0,1.0,170.265,0.0
2524,0.0,2.0,5943.0,96.0,22.0,21.0,2.0,1.0,1.0,370.755,1.0
2525,0.0,1.0,2965.0,20.0,7.0,11.0,3.0,1.0,1.0,147.4,0.0
2526,1.0,0.0,3115.0,39.0,7.0,13.0,3.0,1.0,2.0,154.16,1.0
2527,0.0,0.0,2393.0,42.0,30.0,28.0,4.0,1.0,2.0,135.875,1.0
2528,1.0,0.0,305.0,6.0,7.0,2.0,3.0,1.0,2.0,40.44,1.0
2529,0.0,1.0,1793.0,23.0,7.0,3.0,4.0,1.0,1.0,62.9,0.0
2530,0.0,2.0,6910.0,95.0,10.0,19.0,5.0,1.0,1.0,120.075,0.0
2531,0.0,0.0,305.0,6.0,7.0,2.0,4.0,1.0,2.0,25.275,1.0
2532,0.0,1.0,305.0,6.0,7.0,2.0,5.0,1.0,1.0,15.165,0.0
2533,0.0,4.0,16200.0,236.0,7.0,77.0,2.0,2.0,1.0,771.12,0.0
2534,0.0,4.0,7090.0,114.0,267.0,30.0,3.0,2.0,1.0,1356.16,0.0
2535,0.0,1.0,3843.0,80.0,7.0,25.0,3.0,1.0,1.0,184.92,0.0
2536,0.0,0.0,1790.0,42.0,34.0,17.0,3.0,1.0,2.0,209.28,0.0
2537,0.0,1.0,2905.0,51.0,171.0,20.0,2.0,1.0,1.0,902.52,0.0
2538,0.0,2.0,1440.0,34.0,189.0,8.0,3.0,2.0,1.0,814.96,0.0
2539,0.0,1.0,1693.0,37.0,26.0,65.0,5.0,1.0,1.0,64.95,0.0
2540,0.0,0.0,825.0,23.0,7.0,4.0,3.0,1.0,2.0,61.92,0.0
2541,0.0,0.0,305.0,6.0,17.0,2.0,4.0,1.0,2.0,50.275,0.0
2542,0.0,1.0,1350.0,30.0,15.0,10.0,2.0,1.0,1.0,129.6,0.0
2543,0.0,1.0,3350.0,59.0,7.0,20.0,3.0,1.0,1.0,164.36,0.0
2544,0.0,1.0,1820.0,24.0,24.0,11.0,3.0,1.0,1.0,169.76,0.0
2545,0.0,2.0,6518.0,139.0,81.0,39.0,2.0,2.0,1.0,664.065,0.0
2546,0.0,1.0,9058.0,169.0,69.0,37.0,5.0,1.0,1.0,241.905,0.0
2547,0.0,4.0,2978.0,43.0,27.0,16.0,3.0,1.0,1.0,228.84,0.0
2548,0.0,2.0,4515.0,38.0,211.0,7.0,3.0,1.0,1.0,1026.12,0.0
2549,1.0,2.0,1613.0,17.0,7.0,4.0,3.0,1.0,1.0,93.2,1.0
2550,0.0,3.0,5275.0,87.0,33.0,34.0,3.0,1.0,1.0,346.48,0.0
2551,0.0,0.0,1223.0,21.0,35.0,21.0,3.0,1.0,2.0,189.76,0.0
2552,0.0,3.0,3358.0,76.0,387.0,41.0,3.0,1.0,1.0,1685.36,0.0
2553,0.0,3.0,5103.0,82.0,29.0,52.0,1.0,1.0,1.0,444.675,0.0
2554,0.0,3.0,3298.0,74.0,30.0,50.0,2.0,1.0,1.0,286.74,0.0
2555,0.0,4.0,4680.0,98.0,60.0,45.0,3.0,1.0,1.0,431.12,0.0
2556,0.0,3.0,3265.0,55.0,313.0,35.0,4.0,1.0,1.0,865.5,0.0
2557,1.0,5.0,10020.0,137.0,172.0,60.0,3.0,1.0,1.0,1094.28,0.0
2558,0.0,3.0,14678.0,185.0,28.0,61.0,3.0,1.0,1.0,706.52,0.0
2559,0.0,4.0,5420.0,99.0,30.0,42.0,3.0,1.0,1.0,340.76,0.0
2560,0.0,3.0,6823.0,111.0,35.0,29.0,3.0,1.0,1.0,417.36,0.0
2561,0.0,0.0,3143.0,70.0,36.0,34.0,3.0,1.0,2.0,272.52,0.0
2562,1.0,6.0,16045.0,241.0,82.0,49.0,3.0,2.0,1.0,979.44,0.0
2563,0.0,4.0,4000.0,43.0,511.0,25.0,4.0,1.0,1.0,1378.575,0.0
2564,0.0,3.0,16390.0,198.0,178.0,47.0,2.0,1.0,1.0,1547.46,0.0
2565,0.0,4.0,7405.0,102.0,214.0,43.0,3.0,1.0,1.0,1156.28,0.0
2566,0.0,0.0,1780.0,30.0,28.0,28.0,2.0,1.0,2.0,207.45,0.0
2567,0.0,0.0,1615.0,30.0,41.0,25.0,3.0,1.0,2.0,229.8,0.0
2568,1.0,0.0,905.0,16.0,28.0,17.0,2.0,1.0,2.0,167.445,1.0
2569,0.0,3.0,8413.0,143.0,412.0,60.0,3.0,1.0,1.0,1990.24,0.0
2570,0.0,4.0,12370.0,170.0,39.0,64.0,4.0,1.0,1.0,411.0,0.0
2571,0.0,4.0,7623.0,91.0,136.0,54.0,2.0,2.0,1.0,959.13,0.0
2572,1.0,0.0,1860.0,63.0,44.0,34.0,3.0,1.0,2.0,252.92,1.0
2573,0.0,1.0,11340.0,109.0,29.0,59.0,5.0,1.0,1.0,215.235,0.0
2574,0.0,4.0,6723.0,114.0,54.0,41.0,3.0,1.0,1.0,489.48,0.0
2575,0.0,3.0,3745.0,38.0,28.0,31.0,3.0,1.0,1.0,263.32,0.0
2576,1.0,0.0,3895.0,57.0,37.0,33.0,3.0,1.0,2.0,306.08,1.0
2577,0.0,0.0,3173.0,60.0,62.0,48.0,4.0,1.0,2.0,235.825,1.0
2578,0.0,0.0,1038.0,18.0,28.0,19.0,3.0,1.0,2.0,154.24,1.0
2579,0.0,3.0,2573.0,41.0,28.0,23.0,4.0,1.0,1.0,135.35,0.0
2580,0.0,4.0,7690.0,113.0,42.0,39.0,5.0,1.0,1.0,180.045,0.0
2581,0.0,0.0,1533.0,23.0,37.0,21.0,4.0,1.0,2.0,131.4,1.0
2582,0.0,4.0,1243.0,20.0,32.0,19.0,5.0,1.0,1.0,66.945,0.0
2583,0.0,6.0,16980.0,254.0,28.0,97.0,2.0,2.0,1.0,901.53,0.0
2584,0.0,6.0,7870.0,132.0,299.0,50.0,3.0,2.0,1.0,1516.08,0.0
2585,0.0,3.0,4623.0,98.0,30.0,45.0,3.0,1.0,1.0,308.84,0.0
2586,1.0,0.0,2570.0,60.0,66.0,37.0,4.0,1.0,2.0,230.75,1.0
2587,0.0,3.0,3685.0,69.0,203.0,40.0,2.0,1.0,1.0,1082.43,0.0
2588,0.0,4.0,2220.0,52.0,221.0,28.0,3.0,2.0,1.0,974.88,0.0
2589,0.0,3.0,2473.0,55.0,58.0,85.0,5.0,1.0,1.0,124.92,0.0
2590,0.0,0.0,1605.0,41.0,38.0,24.0,3.0,1.0,2.0,217.84,0.0
2591,0.0,0.0,1730.0,26.0,49.0,20.0,4.0,1.0,2.0,166.4,0.0
2592,0.0,3.0,2130.0,48.0,47.0,30.0,2.0,1.0,1.0,309.51,0.0
2593,0.0,3.0,4130.0,77.0,36.0,40.0,3.0,1.0,1.0,312.28,0.0
2594,0.0,3.0,2600.0,42.0,56.0,31.0,3.0,1.0,1.0,329.68,0.0
2595,0.0,4.0,7298.0,157.0,113.0,59.0,2.0,2.0,1.0,843.975,0.0
2596,0.0,3.0,9838.0,187.0,101.0,57.0,5.0,1.0,1.0,301.875,0.0
2597,0.0,6.0,3758.0,61.0,59.0,36.0,3.0,2.0,1.0,388.76,0.0
2598,0.0,4.0,5295.0,56.0,243.0,27.0,3.0,2.0,1.0,1186.04,0.0
2599,1.0,4.0,2393.0,35.0,28.0,24.0,3.0,1.0,1.0,209.12,1.0
2600,0.0,0.0,4075.0,67.0,7.0,4.0,3.0,1.0,1.0,193.68,0.0
2601,0.0,0.0,305.0,6.0,7.0,2.0,3.0,1.0,2.0,40.44,0.0
2602,0.0,0.0,2158.0,56.0,345.0,11.0,3.0,1.0,1.0,1468.56,0.0
2603,0.0,0.0,3903.0,62.0,7.0,22.0,1.0,1.0,1.0,256.575,0.0
2604,0.0,0.0,2098.0,54.0,7.0,20.0,2.0,1.0,1.0,128.34,0.0
2605,0.0,0.0,3480.0,78.0,18.0,15.0,3.0,1.0,1.0,214.32,0.0
2606,0.0,0.0,2065.0,35.0,271.0,5.0,3.0,1.0,1.0,1168.0,0.0
2607,0.0,1.0,8820.0,117.0,130.0,30.0,3.0,1.0,1.0,877.48,0.0
2608,0.0,0.0,13478.0,165.0,7.0,31.0,3.0,1.0,1.0,573.72,0.0
2609,0.0,0.0,4220.0,79.0,7.0,12.0,3.0,1.0,1.0,199.96,0.0
2610,0.0,1.0,5623.0,91.0,7.0,17.0,3.0,1.0,1.0,256.56,0.0
2611,0.0,0.0,1943.0,50.0,7.0,4.0,3.0,1.0,2.0,107.72,0.0
2612,0.0,2.0,14845.0,221.0,40.0,19.0,3.0,1.0,1.0,762.64,0.0
2613,0.0,1.0,2800.0,23.0,469.0,9.0,3.0,1.0,1.0,1988.92,0.0
2614,0.0,0.0,15190.0,178.0,136.0,17.0,2.0,1.0,1.0,1303.56,0.0
2615,0.0,0.0,6205.0,82.0,172.0,13.0,3.0,1.0,1.0,939.48,0.0
2616,0.0,0.0,580.0,10.0,7.0,2.0,2.0,1.0,2.0,58.05,0.0
2617,0.0,0.0,415.0,10.0,7.0,2.0,3.0,1.0,2.0,45.0,0.0
2618,0.0,0.0,305.0,6.0,7.0,2.0,2.0,1.0,2.0,45.495,1.0
2619,0.0,0.0,7213.0,123.0,370.0,30.0,3.0,1.0,1.0,1773.44,0.0
2620,0.0,0.0,11170.0,150.0,7.0,34.0,4.0,1.0,1.0,300.5,0.0
2621,0.0,0.0,6423.0,71.0,94.0,24.0,2.0,1.0,1.0,715.23,0.0
2622,0.0,0.0,660.0,43.0,7.0,4.0,3.0,1.0,2.0,56.12,1.0
2623,0.0,7.0,10140.0,89.0,7.0,29.0,5.0,1.0,1.0,163.935,0.0
2624,0.0,0.0,5523.0,94.0,12.0,11.0,2.0,1.0,1.0,306.765,1.0
2625,0.0,1.0,2545.0,18.0,7.0,6.0,3.0,1.0,1.0,130.52,0.0
2626,0.0,0.0,2695.0,37.0,7.0,3.0,3.0,1.0,2.0,137.28,1.0
2627,0.0,0.0,1973.0,40.0,20.0,18.0,3.0,1.0,2.0,160.52,1.0
2628,1.0,0.0,305.0,6.0,7.0,2.0,3.0,1.0,2.0,40.44,1.0
2629,0.0,1.0,1373.0,21.0,7.0,2.0,4.0,1.0,1.0,52.35,0.0
2630,0.0,0.0,6490.0,93.0,7.0,9.0,5.0,1.0,1.0,109.245,0.0
2631,0.0,0.0,305.0,6.0,7.0,2.0,4.0,1.0,2.0,25.275,1.0
2632,0.0,0.0,305.0,6.0,7.0,2.0,5.0,1.0,1.0,15.165,0.0
2633,0.0,2.0,15780.0,234.0,7.0,67.0,2.0,1.0,1.0,752.13,0.0
2634,0.0,2.0,6670.0,112.0,257.0,20.0,3.0,2.0,1.0,1299.28,0.0
2635,0.0,0.0,3423.0,78.0,7.0,15.0,3.0,1.0,1.0,168.04,0.0
2636,0.0,0.0,1370.0,40.0,24.0,7.0,3.0,1.0,2.0,152.4,0.0
2637,0.0,0.0,2485.0,49.0,161.0,10.0,2.0,1.0,1.0,838.53,0.0
2638,0.0,1.0,1020.0,32.0,179.0,2.0,3.0,2.0,1.0,758.08,0.0
2639,0.0,0.0,1273.0,35.0,16.0,55.0,4.0,1.0,1.0,72.7,0.0
2640,0.0,0.0,405.0,21.0,7.0,2.0,3.0,1.0,2.0,45.04,0.0
2641,0.0,0.0,305.0,6.0,7.0,2.0,4.0,1.0,2.0,25.275,0.0
2642,0.0,1.0,930.0,28.0,7.0,2.0,2.0,1.0,1.0,74.61,0.0
2643,0.0,0.0,2930.0,57.0,7.0,10.0,3.0,1.0,1.0,147.48,0.0
2644,0.0,1.0,1400.0,22.0,14.0,2.0,2.0,1.0,1.0,126.99,0.0
2645,0.0,0.0,6098.0,137.0,71.0,29.0,2.0,2.0,1.0,600.075,0.0
2646,0.0,0.0,8638.0,167.0,59.0,27.0,5.0,1.0,1.0,220.575,0.0
2647,0.0,2.0,2558.0,41.0,17.0,6.0,3.0,1.0,1.0,171.96,0.0
2648,0.0,1.0,4095.0,36.0,201.0,25.0,3.0,1.0,1.0,969.24,0.0
2649,1.0,1.0,1193.0,15.0,7.0,2.0,3.0,1.0,1.0,76.32,1.0
2650,0.0,2.0,4790.0,83.0,44.0,23.0,3.0,1.0,1.0,370.92,0.0
2651,0.0,0.0,738.0,17.0,46.0,10.0,3.0,1.0,2.0,214.2,0.0
2652,0.0,2.0,2873.0,72.0,398.0,30.0,3.0,1.0,1.0,1709.8,0.0
2653,0.0,2.0,4618.0,78.0,40.0,41.0,1.0,1.0,1.0,478.28,0.0
2654,0.0,2.0,2813.0,70.0,41.0,39.0,2.0,1.0,1.0,314.235,0.0
2655,0.0,3.0,4195.0,94.0,71.0,34.0,3.0,1.0,1.0,455.56,0.0
2656,0.0,2.0,2780.0,51.0,324.0,24.0,4.0,1.0,1.0,880.775,0.0
2657,0.0,4.0,9535.0,133.0,183.0,49.0,3.0,1.0,1.0,1118.72,0.0
2658,0.0,2.0,14193.0,181.0,39.0,50.0,3.0,1.0,1.0,730.96,0.0
2659,0.0,3.0,4935.0,95.0,41.0,31.0,4.0,1.0,1.0,228.25,0.0
2660,0.0,2.0,6338.0,107.0,46.0,18.0,3.0,1.0,1.0,441.8,0.0
2661,1.0,0.0,2658.0,66.0,47.0,23.0,4.0,1.0,2.0,185.6,0.0
2662,0.0,5.0,15560.0,237.0,93.0,38.0,3.0,1.0,1.0,1003.88,0.0
